"","Term","ego","alter","agreeEgo","agreeAlter","empathyEgo","empathyAlter","socialemotionallityEgo","socialemotionallityAlter","needtobelongEgo","needtobelongAlter","loneEgo","inEgo","outEgo","inEgo_liked","outEgo_liked","loneAlter","inAlter","outAlter","inAlter_liked","outAlter_liked","loneBinEgo","loneBinAlter","recp","n","recpSum","recpPer"
"1035","Fall 2019",2346,6404,5.5,5.5,5.363636364,5.545454545,5.375,6.625,5.875,6.5,0.205973480446258,0.001014713,0.00152207,0.000253678,0.000507357,0.264252204189066,0.000761035,0.00152207,0.000253678,0.000761035,"NL","NL",1,6,4,0.666666666666667
"1036","Fall 2019",2346,7553,5.5,NA,5.363636364,NA,5.375,NA,5.875,NA,0.205973480446258,0.001014713,0.00152207,0.000253678,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,6,4,0.666666666666667
"1037","Fall 2019",2346,7216,5.5,4,5.363636364,5.454545455,5.375,5.75,5.875,5.125,0.205973480446258,0.001014713,0.00152207,0.000253678,0.000507357,1.49673897828146,0.001014713,0.00152207,0.000253678,0.000253678,"NL","L",1,6,4,0.666666666666667
"1038","Fall 2019",2346,3947,5.5,2.5,5.363636364,4.454545455,5.375,2,5.875,2.875,0.205973480446258,0.001014713,0.00152207,0.000253678,0.000507357,-0.968234569903326,0.002790462,0.00152207,0.001268392,0.00152207,"NL","NL",1,6,4,0.666666666666667
"1039","Fall 2019",2346,1564,5.5,6,5.363636364,6.090909091,5.375,2.75,5.875,5.375,0.205973480446258,0.001014713,0.00152207,0.000253678,0.000507357,-0.35199118285713,0.00152207,0.00152207,0.000761035,0.00152207,"NL","NL",0,6,4,0.666666666666667
"1040","Fall 2019",2346,3625,5.5,4,5.363636364,4.818181818,5.375,4.125,5.875,4.5,0.205973480446258,0.001014713,0.00152207,0.000253678,0.000507357,-0.35199118285713,0.001268392,0.001268392,0.000253678,0.000253678,"NL","NL",1,6,4,0.666666666666667
"1041","Fall 2019",2350,2929,5.5,NA,6,NA,3.625,NA,5.625,NA,0.205973480446258,0.000507357,0.00152207,0.001268392,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"1042","Fall 2019",2350,7851,5.5,NA,6,NA,3.625,NA,5.625,NA,0.205973480446258,0.000507357,0.00152207,0.001268392,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"1043","Fall 2019",2350,6333,5.5,NA,6,NA,3.625,NA,5.625,NA,0.205973480446258,0.000507357,0.00152207,0.001268392,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"1044","Fall 2019",2350,4861,5.5,NA,6,NA,3.625,NA,5.625,NA,0.205973480446258,0.000507357,0.00152207,0.001268392,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"1045","Fall 2019",2350,7093,5.5,4.5,6,5.909090909,3.625,3.125,5.625,5.5,0.205973480446258,0.000507357,0.00152207,0.001268392,0.000761035,1.49673897828146,0.000253678,0.00152207,0.000253678,0.001014713,"NL","L",1,6,1,0.166666666666667
"1046","Fall 2019",2350,1628,5.5,NA,6,NA,3.625,NA,5.625,NA,0.205973480446258,0.000507357,0.00152207,0.001268392,0.000761035,NA,NA,NA,NA,NA,"NL",NA,0,6,1,0.166666666666667
"1047","Fall 2019",2351,3965,6,4.5,6.181818182,5.181818182,5.75,5.125,3,5,-0.990139914495902,0.001268392,0.000761035,0.000507357,0.000253678,-0.968234569903326,0.001014713,0.00152207,0.000253678,0.00152207,"NL","NL",1,3,3,1
"1048","Fall 2019",2351,2150,6,3,6.181818182,5.090909091,5.75,4.375,3,5,-0.990139914495902,0.001268392,0.000761035,0.000507357,0.000253678,-0.968234569903326,0.00152207,0.00152207,0.000761035,0.00152207,"NL","NL",1,3,3,1
"1049","Fall 2019",2351,5561,6,5.5,6.181818182,6.272727273,5.75,7,3,6.25,-0.990139914495902,0.001268392,0.000761035,0.000507357,0.000253678,-1.58447795694952,0.001014713,0.00152207,0.000761035,0.000761035,"NL","NL",1,3,3,1
"1050","Fall 2019",2356,2564,4,NA,5.363636364,NA,6.25,NA,6.625,NA,1.40208687538842,0.000761035,0.00152207,0,0.00152207,NA,NA,NA,NA,NA,"L",NA,0,6,1,0.166666666666667
"1051","Fall 2019",2356,5991,4,NA,5.363636364,NA,6.25,NA,6.625,NA,1.40208687538842,0.000761035,0.00152207,0,0.00152207,NA,NA,NA,NA,NA,"L",NA,0,6,1,0.166666666666667
"1052","Fall 2019",2356,3655,4,NA,5.363636364,NA,6.25,NA,6.625,NA,1.40208687538842,0.000761035,0.00152207,0,0.00152207,NA,NA,NA,NA,NA,"L",NA,0,6,1,0.166666666666667
"1053","Fall 2019",2356,2445,4,6.5,5.363636364,6.272727273,6.25,5.75,6.625,6.25,1.40208687538842,0.000761035,0.00152207,0,0.00152207,-0.968234569903326,0.001014713,0.001014713,0.001014713,0.000253678,"L","NL",1,6,1,0.166666666666667
"1054","Fall 2019",2356,1550,4,NA,5.363636364,NA,6.25,NA,6.625,NA,1.40208687538842,0.000761035,0.00152207,0,0.00152207,NA,NA,NA,NA,NA,"L",NA,0,6,1,0.166666666666667
"1055","Fall 2019",2356,7471,4,NA,5.363636364,NA,6.25,NA,6.625,NA,1.40208687538842,0.000761035,0.00152207,0,0.00152207,NA,NA,NA,NA,NA,"L",NA,0,6,1,0.166666666666667
"1056","Fall 2019",2358,5385,3,NA,4.818181818,NA,4.75,NA,5.625,NA,-0.392083217024822,0,0.000761035,0,0,NA,NA,NA,NA,NA,"NL",NA,0,3,0,0
"1057","Fall 2019",2358,6711,3,NA,4.818181818,NA,4.75,NA,5.625,NA,-0.392083217024822,0,0.000761035,0,0,NA,NA,NA,NA,NA,"NL",NA,0,3,0,0
"1058","Fall 2019",2358,4111,3,NA,4.818181818,NA,4.75,NA,5.625,NA,-0.392083217024822,0,0.000761035,0,0,NA,NA,NA,NA,NA,"NL",NA,0,3,0,0
"1059","Fall 2019",2367,7580,6,NA,6.818181818,NA,6.375,NA,6.25,NA,0.804030177917338,0.000253678,0.00152207,0,0.00152207,NA,NA,NA,NA,NA,"L",NA,0,6,1,0.166666666666667
"1060","Fall 2019",2367,4388,6,5.5,6.818181818,6.090909091,6.375,1.75,6.25,4,0.804030177917338,0.000253678,0.00152207,0,0.00152207,0.264252204189066,0.000507357,0.00152207,0.000507357,0.000253678,"L","NL",0,6,1,0.166666666666667
"1061","Fall 2019",2367,2655,6,NA,6.818181818,NA,6.375,NA,6.25,NA,0.804030177917338,0.000253678,0.00152207,0,0.00152207,NA,NA,NA,NA,NA,"L",NA,0,6,1,0.166666666666667
"1062","Fall 2019",2367,7646,6,6.5,6.818181818,7,6.375,6.75,6.25,5.375,0.804030177917338,0.000253678,0.00152207,0,0.00152207,0.264252204189066,0.000761035,NA,0.000761035,NA,"L","NL",0,6,1,0.166666666666667
"1063","Fall 2019",2367,6015,6,5.5,6.818181818,5.909090909,6.375,3,6.25,5.625,0.804030177917338,0.000253678,0.00152207,0,0.00152207,0.264252204189066,0.001268392,0.00152207,0.000761035,0.00152207,"L","NL",1,6,1,0.166666666666667
"1064","Fall 2019",2367,1676,6,5.5,6.818181818,6.454545455,6.375,5.875,6.25,5.25,0.804030177917338,0.000253678,0.00152207,0,0.00152207,-0.968234569903326,0.001268392,0.00152207,0.000253678,0.000507357,"L","NL",0,6,1,0.166666666666667
"1065","Fall 2019",2369,1135,4,NA,4.181818182,NA,4.5,NA,4.5,NA,-1.58819661196698,0.000253678,0.001014713,0.001014713,0,NA,NA,NA,NA,NA,"NL",NA,0,4,0,0
"1066","Fall 2019",2369,2016,4,NA,4.181818182,NA,4.5,NA,4.5,NA,-1.58819661196698,0.000253678,0.001014713,0.001014713,0,NA,NA,NA,NA,NA,"NL",NA,0,4,0,0
"1067","Fall 2019",2369,6726,4,NA,4.181818182,NA,4.5,NA,4.5,NA,-1.58819661196698,0.000253678,0.001014713,0.001014713,0,NA,NA,NA,NA,NA,"NL",NA,0,4,0,0
"1068","Fall 2019",2369,3882,4,NA,4.181818182,NA,4.5,NA,4.5,NA,-1.58819661196698,0.000253678,0.001014713,0.001014713,0,NA,NA,NA,NA,NA,"NL",NA,0,4,0,0
"1069","Fall 2019",2379,3402,5,NA,6.636363636,NA,5.875,NA,5.125,NA,-0.990139914495902,0.001014713,0.00152207,0.001268392,0.00152207,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"1070","Fall 2019",2379,6521,5,6,6.636363636,6.818181818,5.875,6.75,5.125,4,-0.990139914495902,0.001014713,0.00152207,0.001268392,0.00152207,0.264252204189066,0.001268392,0.00152207,0.000253678,0.00152207,"NL","NL",1,6,2,0.333333333333333
"1071","Fall 2019",2379,1580,5,NA,6.636363636,NA,5.875,NA,5.125,NA,-0.990139914495902,0.001014713,0.00152207,0.001268392,0.00152207,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"1072","Fall 2019",2379,1859,5,NA,6.636363636,NA,5.875,NA,5.125,NA,-0.990139914495902,0.001014713,0.00152207,0.001268392,0.00152207,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"1073","Fall 2019",2379,8058,5,NA,6.636363636,NA,5.875,NA,5.125,NA,-0.990139914495902,0.001014713,0.00152207,0.001268392,0.00152207,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"1074","Fall 2019",2379,5494,5,4,6.636363636,6.181818182,5.875,6.125,5.125,2.375,-0.990139914495902,0.001014713,0.00152207,0.001268392,0.00152207,-0.35199118285713,0.00152207,0.00152207,0,0.000761035,"NL","NL",1,6,2,0.333333333333333
"1075","Fall 2019",2391,4518,6.5,3,7,5.454545455,4.625,2.25,3.375,4.75,-1.58819661196698,0.000761035,0.00152207,0.000253678,0.000507357,1.49673897828146,0.000507357,0.001014713,0.000253678,0,"NL","L",1,6,2,0.333333333333333
"1076","Fall 2019",2391,7760,6.5,NA,7,NA,4.625,NA,3.375,NA,-1.58819661196698,0.000761035,0.00152207,0.000253678,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"1077","Fall 2019",2391,7876,6.5,NA,7,NA,4.625,NA,3.375,NA,-1.58819661196698,0.000761035,0.00152207,0.000253678,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"1078","Fall 2019",2391,3890,6.5,NA,7,NA,4.625,NA,3.375,NA,-1.58819661196698,0.000761035,0.00152207,0.000253678,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"1079","Fall 2019",2391,1401,6.5,NA,7,NA,4.625,NA,3.375,NA,-1.58819661196698,0.000761035,0.00152207,0.000253678,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"1080","Fall 2019",2391,5850,6.5,5,7,6.363636364,4.625,6.5,3.375,4.25,-1.58819661196698,0.000761035,0.00152207,0.000253678,0.000507357,-0.968234569903326,0.000507357,0.00152207,0.000253678,0,"NL","NL",1,6,2,0.333333333333333
"1081","Fall 2019",2396,6766,6,4.5,6.636363636,6.090909091,7,5.375,5.375,3.875,-1.58819661196698,0.00152207,0.00152207,0.001775748,0.000253678,2.11298236532765,0.001014713,0.000761035,0.000253678,0.000761035,"NL","L",0,6,4,0.666666666666667
"1082","Fall 2019",2396,4328,6,4.5,6.636363636,5.090909091,7,5.375,5.375,5,-1.58819661196698,0.00152207,0.00152207,0.001775748,0.000253678,0.264252204189066,0.001014713,0.00152207,0.000507357,0.001268392,"NL","NL",1,6,4,0.666666666666667
"1083","Fall 2019",2396,5819,6,NA,6.636363636,NA,7,NA,5.375,NA,-1.58819661196698,0.00152207,0.00152207,0.001775748,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,6,4,0.666666666666667
"1084","Fall 2019",2396,8121,6,4.5,6.636363636,6.727272727,7,6.875,5.375,4,-1.58819661196698,0.00152207,0.00152207,0.001775748,0.000253678,-1.58447795694952,0.000507357,0.00152207,0.000507357,0.000761035,"NL","NL",1,6,4,0.666666666666667
"1085","Fall 2019",2396,1949,6,5,6.636363636,5.818181818,7,4,5.375,3.75,-1.58819661196698,0.00152207,0.00152207,0.001775748,0.000253678,0.264252204189066,0.001268392,0.00152207,0.000253678,0.00152207,"NL","NL",1,6,4,0.666666666666667
"1086","Fall 2019",2396,3937,6,7,6.636363636,6.727272727,7,3.5,5.375,6.875,-1.58819661196698,0.00152207,0.00152207,0.001775748,0.000253678,-0.968234569903326,0.001014713,0.00152207,0.00152207,0.000761035,"NL","NL",1,6,4,0.666666666666667
"1087","Fall 2019",2407,1676,4.5,5.5,5.636363636,6.454545455,4.875,5.875,4.375,5.25,0.205973480446258,0.000761035,0.00152207,0.000253678,0.000507357,-0.968234569903326,0.001268392,0.00152207,0.000253678,0.000507357,"NL","NL",1,6,2,0.333333333333333
"1088","Fall 2019",2407,7358,4.5,NA,5.636363636,NA,4.875,NA,4.375,NA,0.205973480446258,0.000761035,0.00152207,0.000253678,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"1089","Fall 2019",2407,5818,4.5,NA,5.636363636,NA,4.875,NA,4.375,NA,0.205973480446258,0.000761035,0.00152207,0.000253678,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"1090","Fall 2019",2407,6015,4.5,5.5,5.636363636,5.909090909,4.875,3,4.375,5.625,0.205973480446258,0.000761035,0.00152207,0.000253678,0.000507357,0.264252204189066,0.001268392,0.00152207,0.000761035,0.00152207,"NL","NL",0,6,2,0.333333333333333
"1091","Fall 2019",2407,5510,4.5,7,5.636363636,6,4.875,3.75,4.375,4.625,0.205973480446258,0.000761035,0.00152207,0.000253678,0.000507357,-1.58447795694952,0.000507357,0.00152207,0,0,"NL","NL",1,6,2,0.333333333333333
"1092","Fall 2019",2407,5147,4.5,NA,5.636363636,NA,4.875,NA,4.375,NA,0.205973480446258,0.000761035,0.00152207,0.000253678,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"1093","Fall 2019",2411,3093,5.5,NA,6.454545455,NA,6.125,NA,6,NA,0.804030177917338,0,0.00152207,0,0.001014713,NA,NA,NA,NA,NA,"L",NA,0,6,0,0
"1094","Fall 2019",2411,2913,5.5,NA,6.454545455,NA,6.125,NA,6,NA,0.804030177917338,0,0.00152207,0,0.001014713,NA,NA,NA,NA,NA,"L",NA,0,6,0,0
"1095","Fall 2019",2411,2609,5.5,NA,6.454545455,NA,6.125,NA,6,NA,0.804030177917338,0,0.00152207,0,0.001014713,NA,NA,NA,NA,NA,"L",NA,0,6,0,0
"1096","Fall 2019",2411,3091,5.5,NA,6.454545455,NA,6.125,NA,6,NA,0.804030177917338,0,0.00152207,0,0.001014713,NA,NA,NA,NA,NA,"L",NA,0,6,0,0
"1097","Fall 2019",2411,6294,5.5,NA,6.454545455,NA,6.125,NA,6,NA,0.804030177917338,0,0.00152207,0,0.001014713,NA,NA,NA,NA,NA,"L",NA,0,6,0,0
"1098","Fall 2019",2411,4207,5.5,NA,6.454545455,NA,6.125,NA,6,NA,0.804030177917338,0,0.00152207,0,0.001014713,NA,NA,NA,NA,NA,"L",NA,0,6,0,0
"1099","Fall 2019",2412,6183,4.5,4,6.181818182,5.909090909,3.5,5,6.5,5.375,1.40208687538842,0.001268392,0.00152207,0,0,0.264252204189066,0.001014713,0.00152207,0,0.000253678,"L","NL",1,6,4,0.666666666666667
"1100","Fall 2019",2412,2806,4.5,NA,6.181818182,NA,3.5,NA,6.5,NA,1.40208687538842,0.001268392,0.00152207,0,0,NA,NA,NA,NA,NA,"L",NA,0,6,4,0.666666666666667
"1101","Fall 2019",2412,1833,4.5,5,6.181818182,5.090909091,3.5,5,6.5,6.375,1.40208687538842,0.001268392,0.00152207,0,0,-1.58447795694952,0.001775748,0.00152207,0.000507357,0.00152207,"L","NL",1,6,4,0.666666666666667
"1102","Fall 2019",2412,1132,4.5,5,6.181818182,6.727272727,3.5,6.25,6.5,2.875,1.40208687538842,0.001268392,0.00152207,0,0,-0.35199118285713,0.000761035,0.00152207,0,0.000507357,"L","NL",1,6,4,0.666666666666667
"1103","Fall 2019",2412,7193,4.5,6.5,6.181818182,5.363636364,3.5,4.75,6.5,4.5,1.40208687538842,0.001268392,0.00152207,0,0,0.880495591235262,0.000507357,0.00152207,0,0.000761035,"L","L",1,6,4,0.666666666666667
"1104","Fall 2019",2412,7285,4.5,6,6.181818182,6.090909091,3.5,7,6.5,5.625,1.40208687538842,0.001268392,0.00152207,0,0,0.264252204189066,0.00152207,0.000507357,0.000507357,0.001014713,"L","NL",0,6,4,0.666666666666667
"1105","Fall 2019",2429,3128,5.5,NA,5.545454545,NA,3.375,NA,3.25,NA,0.205973480446258,0.001268392,0.001268392,0.000253678,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,5,1,0.2
"1106","Fall 2019",2429,1959,5.5,NA,5.545454545,NA,3.375,NA,3.25,NA,0.205973480446258,0.001268392,0.001268392,0.000253678,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,5,1,0.2
"1107","Fall 2019",2429,4482,5.5,NA,5.545454545,NA,3.375,NA,3.25,NA,0.205973480446258,0.001268392,0.001268392,0.000253678,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,5,1,0.2
"1108","Fall 2019",2429,6700,5.5,5,5.545454545,6.909090909,3.375,1.125,3.25,1.5,0.205973480446258,0.001268392,0.001268392,0.000253678,0.000253678,-1.58447795694952,0.002790462,0.00152207,0.005073567,0.001268392,"NL","NL",0,5,1,0.2
"1109","Fall 2019",2429,4848,5.5,4,5.545454545,4.636363636,3.375,6,3.25,4,0.205973480446258,0.001268392,0.001268392,0.000253678,0.000253678,-0.35199118285713,0.001775748,0.00152207,0.000761035,0.000507357,"NL","NL",1,5,1,0.2
"1110","Fall 2019",2438,7389,5.5,5,6.909090909,5,5.875,5.375,5.75,4.5,0.205973480446258,0.00152207,0.00152207,0.000761035,0.000253678,0.264252204189066,0.001014713,0.00152207,0.000507357,0.00152207,"NL","NL",1,6,5,0.833333333333333
"1111","Fall 2019",2438,6620,5.5,4.5,6.909090909,6.090909091,5.875,2.625,5.75,3.875,0.205973480446258,0.00152207,0.00152207,0.000761035,0.000253678,0.264252204189066,0.001268392,0.00152207,0.000507357,0.00152207,"NL","NL",1,6,5,0.833333333333333
"1112","Fall 2019",2438,2690,5.5,NA,6.909090909,NA,5.875,NA,5.75,NA,0.205973480446258,0.00152207,0.00152207,0.000761035,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,6,5,0.833333333333333
"1113","Fall 2019",2438,6128,5.5,4.5,6.909090909,6.090909091,5.875,6.125,5.75,6.125,0.205973480446258,0.00152207,0.00152207,0.000761035,0.000253678,-0.968234569903326,0.001268392,0.001268392,0.000253678,0,"NL","NL",1,6,5,0.833333333333333
"1114","Fall 2019",2438,4891,5.5,5,6.909090909,4.272727273,5.875,4.875,5.75,1.375,0.205973480446258,0.00152207,0.00152207,0.000761035,0.000253678,-1.58447795694952,0.000253678,0.00152207,0,0.000761035,"NL","NL",1,6,5,0.833333333333333
"1115","Fall 2019",2438,1128,5.5,5,6.909090909,6.363636364,5.875,3.75,5.75,3.75,0.205973480446258,0.00152207,0.00152207,0.000761035,0.000253678,-0.968234569903326,0.001014713,0.00152207,0.000507357,0.00152207,"NL","NL",1,6,5,0.833333333333333
"1116","Fall 2019",2445,6064,6.5,4,6.272727273,5.454545455,5.75,3.625,6.25,5.75,-0.990139914495902,0.001014713,0.001014713,0.001014713,0.000253678,1.49673897828146,0.001268392,0.00152207,0.000761035,0.000253678,"NL","L",1,4,2,0.5
"1117","Fall 2019",2445,7178,6.5,NA,6.272727273,NA,5.75,NA,6.25,NA,-0.990139914495902,0.001014713,0.001014713,0.001014713,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,4,2,0.5
"1118","Fall 2019",2445,2356,6.5,4,6.272727273,5.363636364,5.75,6.25,6.25,6.625,-0.990139914495902,0.001014713,0.001014713,0.001014713,0.000253678,1.49673897828146,0.000761035,0.00152207,0,0.00152207,"NL","L",1,4,2,0.5
"1119","Fall 2019",2445,1550,6.5,NA,6.272727273,NA,5.75,NA,6.25,NA,-0.990139914495902,0.001014713,0.001014713,0.001014713,0.000253678,NA,NA,NA,NA,NA,"NL",NA,0,4,2,0.5
"1120","Fall 2019",2454,5640,4.5,NA,5.545454545,NA,3.625,NA,2.5,NA,-0.990139914495902,0.000253678,0.001268392,0.000507357,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,5,0,0
"1121","Fall 2019",2454,7555,4.5,3.5,5.545454545,5.272727273,3.625,4.75,2.5,5.625,-0.990139914495902,0.000253678,0.001268392,0.000507357,0.000507357,0.264252204189066,0.000253678,0.00152207,0,0.000253678,"NL","NL",0,5,0,0
"1122","Fall 2019",2454,2063,4.5,NA,5.545454545,NA,3.625,NA,2.5,NA,-0.990139914495902,0.000253678,0.001268392,0.000507357,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,5,0,0
"1123","Fall 2019",2454,3771,4.5,6.5,5.545454545,6.727272727,3.625,6.75,2.5,5.625,-0.990139914495902,0.000253678,0.001268392,0.000507357,0.000507357,-1.58447795694952,0.000761035,0.00152207,0.000253678,0.00152207,"NL","NL",0,5,0,0
"1124","Fall 2019",2454,4929,4.5,NA,5.545454545,NA,3.625,NA,2.5,NA,-0.990139914495902,0.000253678,0.001268392,0.000507357,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,5,0,0
"1125","Fall 2019",2458,6873,3.5,NA,3.636363636,NA,3.375,NA,3.875,NA,1.40208687538842,0,0.001014713,0,0.000507357,NA,NA,NA,NA,NA,"L",NA,0,4,0,0
"1126","Fall 2019",2458,2749,3.5,NA,3.636363636,NA,3.375,NA,3.875,NA,1.40208687538842,0,0.001014713,0,0.000507357,NA,NA,NA,NA,NA,"L",NA,0,4,0,0
"1127","Fall 2019",2458,6817,3.5,NA,3.636363636,NA,3.375,NA,3.875,NA,1.40208687538842,0,0.001014713,0,0.000507357,NA,NA,NA,NA,NA,"L",NA,0,4,0,0
"1128","Fall 2019",2458,1064,3.5,NA,3.636363636,NA,3.375,NA,3.875,NA,1.40208687538842,0,0.001014713,0,0.000507357,NA,NA,NA,NA,NA,"L",NA,0,4,0,0
"1129","Fall 2019",2462,6140,6.5,NA,6.909090909,NA,4.5,NA,3.5,NA,0.804030177917338,0.000253678,0.001014713,0,0.000507357,NA,NA,NA,NA,NA,"L",NA,0,4,0,0
"1130","Fall 2019",2462,2905,6.5,NA,6.909090909,NA,4.5,NA,3.5,NA,0.804030177917338,0.000253678,0.001014713,0,0.000507357,NA,NA,NA,NA,NA,"L",NA,0,4,0,0
"1131","Fall 2019",2462,4592,6.5,NA,6.909090909,NA,4.5,NA,3.5,NA,0.804030177917338,0.000253678,0.001014713,0,0.000507357,NA,NA,NA,NA,NA,"L",NA,0,4,0,0
"1132","Fall 2019",2462,5772,6.5,NA,6.909090909,NA,4.5,NA,3.5,NA,0.804030177917338,0.000253678,0.001014713,0,0.000507357,NA,NA,NA,NA,NA,"L",NA,0,4,0,0
"1133","Fall 2019",2470,5328,5.5,4.5,7,6.727272727,7,4.875,6.25,3.125,0.205973480446258,0.000507357,0.00152207,0,0.000253678,0.264252204189066,0.001014713,0.00152207,0.000253678,0.00152207,"NL","NL",0,6,2,0.333333333333333
"1134","Fall 2019",2470,4440,5.5,4.5,7,6,7,3.625,6.25,3.625,0.205973480446258,0.000507357,0.00152207,0,0.000253678,2.11298236532765,0.00152207,0.00152207,0.000253678,0.000507357,"NL","L",0,6,2,0.333333333333333
"1135","Fall 2019",2470,3947,5.5,2.5,7,4.454545455,7,2,6.25,2.875,0.205973480446258,0.000507357,0.00152207,0,0.000253678,-0.968234569903326,0.002790462,0.00152207,0.001268392,0.00152207,"NL","NL",1,6,2,0.333333333333333
"1136","Fall 2019",2470,3625,5.5,4,7,4.818181818,7,4.125,6.25,4.5,0.205973480446258,0.000507357,0.00152207,0,0.000253678,-0.35199118285713,0.001268392,0.001268392,0.000253678,0.000253678,"NL","NL",1,6,2,0.333333333333333
"1137","Fall 2019",2470,1596,5.5,5.5,7,5.818181818,7,5.875,6.25,5.125,0.205973480446258,0.000507357,0.00152207,0,0.000253678,-0.35199118285713,0.000507357,0.000761035,0.000253678,0.000761035,"NL","NL",0,6,2,0.333333333333333
"1138","Fall 2019",2470,5240,5.5,7,7,6.818181818,7,2.625,6.25,5.5,0.205973480446258,0.000507357,0.00152207,0,0.000253678,2.11298236532765,0.00152207,0.001268392,0.001014713,0.000253678,"NL","L",0,6,2,0.333333333333333
"1139","Fall 2019",2476,2071,4,3.5,5.818181818,6,5.75,4.625,5,5.375,2.0001435728595,0.000761035,0.00152207,0,0.000253678,0.264252204189066,0.000761035,0.000761035,0,0.000507357,"L","NL",0,6,3,0.5
"1140","Fall 2019",2476,4770,4,5.5,5.818181818,5.181818182,5.75,1.625,5,6.125,2.0001435728595,0.000761035,0.00152207,0,0.000253678,-1.58447795694952,0.001014713,0.00152207,0,0.000507357,"L","NL",1,6,3,0.5
"1141","Fall 2019",2476,6996,4,5,5.818181818,5.090909091,5.75,2.875,5,6.5,2.0001435728595,0.000761035,0.00152207,0,0.000253678,0.264252204189066,0.000507357,0.000761035,0,0.000253678,"L","NL",0,6,3,0.5
"1142","Fall 2019",2476,1236,4,5,5.818181818,5.545454545,5.75,4.375,5,5.25,2.0001435728595,0.000761035,0.00152207,0,0.000253678,-0.35199118285713,0.001014713,0.001268392,0.000253678,0.000761035,"L","NL",1,6,3,0.5
"1143","Fall 2019",2476,6004,4,5,5.818181818,6.363636364,5.75,6,5,5.75,2.0001435728595,0.000761035,0.00152207,0,0.000253678,-0.968234569903326,0.001268392,0.001268392,0.000507357,0.000761035,"L","NL",0,6,3,0.5
"1144","Fall 2019",2476,5480,4,6.5,5.818181818,6.272727273,5.75,6.75,5,6.5,2.0001435728595,0.000761035,0.00152207,0,0.000253678,0.264252204189066,0.001014713,0.001268392,0,0.000761035,"L","NL",1,6,3,0.5
"1145","Fall 2019",2501,2308,5.5,NA,6.090909091,NA,5.875,NA,4.75,NA,-1.58819661196698,0.000761035,0.00152207,0.000253678,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"1146","Fall 2019",2501,2106,5.5,NA,6.090909091,NA,5.875,NA,4.75,NA,-1.58819661196698,0.000761035,0.00152207,0.000253678,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"1147","Fall 2019",2501,6330,5.5,NA,6.090909091,NA,5.875,NA,4.75,NA,-1.58819661196698,0.000761035,0.00152207,0.000253678,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
"1148","Fall 2019",2501,3467,5.5,5,6.090909091,6.363636364,5.875,6.25,4.75,1.75,-1.58819661196698,0.000761035,0.00152207,0.000253678,0.000507357,-1.58447795694952,0.000761035,0.00152207,0.000507357,0.00152207,"NL","NL",1,6,2,0.333333333333333
"1149","Fall 2019",2501,1406,5.5,4,6.090909091,3.909090909,5.875,5,4.75,4.625,-1.58819661196698,0.000761035,0.00152207,0.000253678,0.000507357,0.264252204189066,0.000507357,0.000761035,0.000507357,0.000253678,"NL","NL",1,6,2,0.333333333333333
"1150","Fall 2019",2501,7894,5.5,NA,6.090909091,NA,5.875,NA,4.75,NA,-1.58819661196698,0.000761035,0.00152207,0.000253678,0.000507357,NA,NA,NA,NA,NA,"NL",NA,0,6,2,0.333333333333333
