rank,PID,networkType,nom
8730,6445,NegEmoSupp,8209
8731,6445,Responsiveness,5766
8732,6445,Responsiveness,2559
8733,6445,Responsiveness,8209
8734,6446,CloseFrds,2478
8735,6446,CloseFrds,5060
8736,6446,CloseFrds,7860
8737,6446,CloseFrds,1490
8738,6446,CloseFrds,7944
8739,6446,CloseFrds,7569
8740,6446,NegEmoSupp,2478
8741,6446,NegEmoSupp,5060
8742,6446,NegEmoSupp,8305
8743,6446,NegEmoSupp,1490
8744,6446,NegEmoSupp,2944
8745,6446,NegEmoSupp,7944
8746,6446,Responsiveness,4265
8747,6446,Responsiveness,2478
8748,6446,Responsiveness,7860
8749,6446,Responsiveness,6336
8750,6446,Responsiveness,6404
8751,6446,Responsiveness,7944
8752,6460,CloseFrds,1729
8753,6460,CloseFrds,3110
8754,6460,NegEmoSupp,1729
8755,6460,NegEmoSupp,3110
8756,6460,NegEmoSupp,1048
8757,6460,NegEmoSupp,3977
8758,6460,Responsiveness,3110
8759,6469,CloseFrds,2883
8760,6469,CloseFrds,3323
8761,6469,CloseFrds,6753
8762,6469,NegEmoSupp,3323
8763,6469,Responsiveness,2883
8764,6469,Responsiveness,3323
8765,6469,Responsiveness,6753
8766,6477,CloseFrds,4589
8767,6477,CloseFrds,7010
8768,6477,CloseFrds,5726
8769,6481,CloseFrds,5675
8770,6481,CloseFrds,6416
8771,6481,CloseFrds,3622
8772,6481,CloseFrds,4636
8773,6481,CloseFrds,2038
8774,6481,CloseFrds,7865
8775,6481,NegEmoSupp,5675
8776,6481,NegEmoSupp,3622
8777,6481,NegEmoSupp,4636
8778,6481,NegEmoSupp,2038
8779,6481,Responsiveness,5675
8780,6481,Responsiveness,8135
8781,6481,Responsiveness,3622
8782,6481,Responsiveness,4636
8783,6481,Responsiveness,2038
8784,6481,Responsiveness,3186
8785,6482,CloseFrds,8271
8786,6482,CloseFrds,7603
8787,6482,CloseFrds,6537
8788,6482,CloseFrds,3948
8789,6482,CloseFrds,6911
8790,6482,NegEmoSupp,8271
8791,6482,NegEmoSupp,7603
8792,6482,NegEmoSupp,6537
8793,6482,NegEmoSupp,3948
8794,6482,NegEmoSupp,6911
8795,6482,Responsiveness,8271
8796,6482,Responsiveness,7603
8797,6482,Responsiveness,6537
8798,6482,Responsiveness,3948
8799,6482,Responsiveness,6911
8800,6499,CloseFrds,6706
8801,6499,CloseFrds,7047
8802,6499,CloseFrds,3129
8803,6499,CloseFrds,4377
8804,6499,NegEmoSupp,6706
8805,6499,Responsiveness,6706
8806,6501,CloseFrds,1467
8807,6501,CloseFrds,6447
8808,6501,CloseFrds,3983
8809,6501,CloseFrds,4345
8810,6501,CloseFrds,3979
8811,6501,NegEmoSupp,6447
8812,6501,NegEmoSupp,4345
8813,6501,Responsiveness,6447
8814,6501,Responsiveness,3983
8815,6501,Responsiveness,3979
8816,6509,CloseFrds,2044
8817,6509,CloseFrds,2262
8818,6509,CloseFrds,2840
8819,6509,CloseFrds,5900
8820,6509,CloseFrds,2315
8821,6509,CloseFrds,7332
8822,6509,NegEmoSupp,2044
8823,6509,NegEmoSupp,2262
8824,6509,NegEmoSupp,2840
8825,6509,NegEmoSupp,5900
8826,6509,NegEmoSupp,2315
8827,6509,NegEmoSupp,7332
8828,6509,Responsiveness,2044
8829,6509,Responsiveness,2262
8830,6509,Responsiveness,2840
8831,6509,Responsiveness,5900
8832,6509,Responsiveness,2315
8833,6509,Responsiveness,7332
8834,6516,CloseFrds,6030
8835,6516,NegEmoSupp,1616
8836,6516,Responsiveness,3381
8837,6521,CloseFrds,4815
8838,6521,CloseFrds,6560
8839,6521,CloseFrds,6113
8840,6521,CloseFrds,3402
8841,6521,CloseFrds,4038
8842,6521,CloseFrds,2379
8843,6521,NegEmoSupp,4815
8844,6521,NegEmoSupp,6560
8845,6521,NegEmoSupp,6113
8846,6521,NegEmoSupp,3402
8847,6521,NegEmoSupp,4038
8848,6521,NegEmoSupp,2379
8849,6521,Responsiveness,4815
8850,6521,Responsiveness,6560
8851,6521,Responsiveness,2290
8852,6521,Responsiveness,6113
8853,6521,Responsiveness,5990
8854,6521,Responsiveness,2614
8855,6523,CloseFrds,7199
8856,6523,CloseFrds,1056
8857,6523,CloseFrds,4682
8858,6523,CloseFrds,4969
8859,6523,NegEmoSupp,7199
8860,6523,NegEmoSupp,1056
8861,6523,NegEmoSupp,4682
8862,6523,Responsiveness,7199
8863,6523,Responsiveness,6625
8864,6523,Responsiveness,1056
8865,6523,Responsiveness,4682
8866,6523,Responsiveness,4969
8867,6523,Responsiveness,1612
8868,6524,CloseFrds,3694
8869,6524,CloseFrds,3438
8870,6524,CloseFrds,1114
8871,6524,CloseFrds,5719
8872,6524,CloseFrds,8059
8873,6524,CloseFrds,3111
8874,6524,NegEmoSupp,3694
8875,6524,NegEmoSupp,3438
8876,6524,NegEmoSupp,1114
8877,6524,NegEmoSupp,5719
8878,6524,NegEmoSupp,8059
8879,6524,NegEmoSupp,3111
8880,6524,Responsiveness,3694
8881,6524,Responsiveness,3438
8882,6524,Responsiveness,1114
8883,6524,Responsiveness,5719
8884,6524,Responsiveness,8059
8885,6524,Responsiveness,3111
8886,6532,CloseFrds,7591
8887,6532,CloseFrds,4156
8888,6532,CloseFrds,2960
8889,6532,CloseFrds,7609
8890,6532,CloseFrds,5125
8891,6532,CloseFrds,1977
8892,6532,NegEmoSupp,7591
8893,6532,NegEmoSupp,4156
8894,6532,NegEmoSupp,2960
8895,6532,NegEmoSupp,7609
8896,6532,NegEmoSupp,1977
8897,6532,Responsiveness,7591
8898,6532,Responsiveness,2960
8899,6532,Responsiveness,7609
8900,6532,Responsiveness,5125
8901,6532,Responsiveness,6993
8902,6536,CloseFrds,6435
8903,6536,CloseFrds,5443
8904,6536,CloseFrds,3679
8905,6536,CloseFrds,8023
8906,6536,NegEmoSupp,5443
8907,6536,Responsiveness,6435
8908,6536,Responsiveness,1759
8909,6536,Responsiveness,5360
8910,6540,CloseFrds,1467
8911,6540,CloseFrds,7130
8912,6540,CloseFrds,1897
8913,6540,CloseFrds,6689
8914,6540,NegEmoSupp,1467
8915,6540,NegEmoSupp,7130
8916,6540,NegEmoSupp,6689
8917,6540,Responsiveness,1467
8918,6540,Responsiveness,7130
8919,6540,Responsiveness,1699
8920,6540,Responsiveness,2735
8921,6540,Responsiveness,5735
8922,6542,CloseFrds,4494
8923,6542,CloseFrds,1027
8924,6542,CloseFrds,7374
8925,6542,CloseFrds,3861
8926,6542,CloseFrds,3138
8927,6542,CloseFrds,6687
8928,6542,NegEmoSupp,4494
8929,6542,NegEmoSupp,1027
8930,6542,NegEmoSupp,6687
8931,6542,NegEmoSupp,2930
8932,6542,Responsiveness,4494
8933,6542,Responsiveness,1027
8934,6542,Responsiveness,7374
8935,6542,Responsiveness,2930
8936,6560,CloseFrds,4815
8937,6560,CloseFrds,2222
8938,6560,CloseFrds,5854
8939,6560,CloseFrds,6113
8940,6560,CloseFrds,6644
8941,6560,CloseFrds,6521
8942,6560,NegEmoSupp,4815
8943,6560,NegEmoSupp,5854
8944,6560,NegEmoSupp,6113
8945,6560,NegEmoSupp,6521
8946,6560,NegEmoSupp,3111
8947,6560,Responsiveness,4815
8948,6560,Responsiveness,5854
8949,6560,Responsiveness,6113
8950,6560,Responsiveness,6644
8951,6560,Responsiveness,3433
8952,6560,Responsiveness,6521
8953,6564,CloseFrds,5575
8954,6564,CloseFrds,1917
8955,6564,CloseFrds,3432
8956,6564,CloseFrds,5251
8957,6564,CloseFrds,1334
8958,6564,NegEmoSupp,5575
8959,6564,Responsiveness,5575
8960,6574,CloseFrds,2409
8961,6574,CloseFrds,1304
8962,6574,CloseFrds,3600
8963,6574,CloseFrds,4903
8964,6574,CloseFrds,7527
8965,6574,CloseFrds,2654
8966,6574,NegEmoSupp,2409
8967,6574,NegEmoSupp,1304
8968,6574,Responsiveness,2409
8969,6574,Responsiveness,1304
8970,6574,Responsiveness,4685
8971,6574,Responsiveness,4903
8972,6574,Responsiveness,7527
8973,6574,Responsiveness,2654
8974,6578,CloseFrds,2960
8975,6578,CloseFrds,6532
8976,6578,CloseFrds,6993
8977,6578,NegEmoSupp,2960
8978,6578,NegEmoSupp,6532
8979,6578,NegEmoSupp,1977
8980,6578,Responsiveness,2960
8981,6578,Responsiveness,6532
8982,6578,Responsiveness,7609
8983,6578,Responsiveness,6993
8984,6578,Responsiveness,7865
8985,6578,Responsiveness,1489
8986,6585,CloseFrds,7079
8987,6585,CloseFrds,5026
8988,6585,CloseFrds,4041
8989,6585,CloseFrds,1081
8990,6585,CloseFrds,4962
8991,6585,NegEmoSupp,7079
8992,6585,Responsiveness,7079
8993,6585,Responsiveness,1165
8994,6585,Responsiveness,4041
8995,6585,Responsiveness,5388
8996,6585,Responsiveness,3591
8997,6597,CloseFrds,1782
8998,6597,CloseFrds,7875
8999,6597,CloseFrds,7216
9000,6597,CloseFrds,3120
9001,6597,CloseFrds,5661
9002,6597,CloseFrds,7718
9003,6597,NegEmoSupp,7875
9004,6597,NegEmoSupp,3120
9005,6597,Responsiveness,7875
9006,6597,Responsiveness,7320
9007,6597,Responsiveness,7216
9008,6597,Responsiveness,3120
9009,6607,CloseFrds,6016
9010,6607,CloseFrds,7435
9011,6607,CloseFrds,5467
9012,6607,CloseFrds,3410
9013,6607,CloseFrds,5169
9014,6607,CloseFrds,7785
9015,6607,NegEmoSupp,5467
9016,6607,NegEmoSupp,3410
9017,6607,Responsiveness,7435
9018,6607,Responsiveness,3410
9019,6607,Responsiveness,2445
9020,6607,Responsiveness,5169
9021,6607,Responsiveness,7785
9022,6607,Responsiveness,1550
9023,6610,CloseFrds,7069
9024,6610,CloseFrds,6337
9025,6610,CloseFrds,1950
9026,6610,NegEmoSupp,7069
9027,6610,NegEmoSupp,6337
9028,6610,NegEmoSupp,1950
9029,6610,Responsiveness,7069
9030,6610,Responsiveness,6337
9031,6610,Responsiveness,1950
9032,6610,Responsiveness,6034
9033,6615,CloseFrds,5480
9034,6615,CloseFrds,4723
9035,6615,CloseFrds,5642
9036,6615,CloseFrds,1823
9037,6615,CloseFrds,6180
9038,6615,CloseFrds,1290
9039,6615,NegEmoSupp,1796
9040,6615,NegEmoSupp,3438
9041,6615,NegEmoSupp,5642
9042,6615,NegEmoSupp,1823
9043,6615,NegEmoSupp,6180
9044,6615,NegEmoSupp,2695
9045,6615,Responsiveness,1796
9046,6615,Responsiveness,3438
9047,6615,Responsiveness,4723
9048,6615,Responsiveness,8127
9049,6615,Responsiveness,6180
9050,6615,Responsiveness,2695
9051,6619,CloseFrds,2709
9052,6619,CloseFrds,7320
9053,6619,CloseFrds,3783
9054,6619,CloseFrds,5490
9055,6619,CloseFrds,2676
9056,6619,CloseFrds,5335
9057,6619,NegEmoSupp,2709
9058,6619,NegEmoSupp,3783
9059,6619,NegEmoSupp,5206
9060,6619,Responsiveness,2709
9061,6619,Responsiveness,5060
9062,6619,Responsiveness,3783
9063,6619,Responsiveness,5490
9064,6619,Responsiveness,5437
9065,6619,Responsiveness,5206
9066,6620,CloseFrds,1703
9067,6620,CloseFrds,5491
9068,6620,CloseFrds,8062
9069,6620,CloseFrds,4558
9070,6620,CloseFrds,6408
9071,6620,CloseFrds,3528
9072,6620,NegEmoSupp,1703
9073,6620,NegEmoSupp,8062
9074,6620,NegEmoSupp,4558
9075,6620,NegEmoSupp,7839
9076,6620,NegEmoSupp,3528
9077,6620,NegEmoSupp,6128
9078,6620,Responsiveness,1703
9079,6620,Responsiveness,8062
9080,6620,Responsiveness,4558
9081,6620,Responsiveness,6408
9082,6620,Responsiveness,7839
9083,6620,Responsiveness,3528
9084,6622,CloseFrds,5083
9085,6622,CloseFrds,3951
9086,6622,CloseFrds,7344
9087,6622,CloseFrds,2964
9088,6622,CloseFrds,2034
9089,6622,CloseFrds,6377
9090,6622,NegEmoSupp,3951
9091,6622,NegEmoSupp,7344
9092,6622,NegEmoSupp,2964
9093,6622,Responsiveness,5083
9094,6622,Responsiveness,3951
9095,6622,Responsiveness,7344
9096,6622,Responsiveness,6377
9097,6629,CloseFrds,5322
9098,6629,CloseFrds,7634
9099,6629,CloseFrds,1845
9100,6629,CloseFrds,7261
9101,6629,CloseFrds,6278
9102,6629,NegEmoSupp,5322
9103,6629,NegEmoSupp,7634
9104,6629,NegEmoSupp,1845
9105,6629,NegEmoSupp,7261
9106,6629,NegEmoSupp,6278
9107,6629,Responsiveness,5322
9108,6629,Responsiveness,7634
9109,6629,Responsiveness,1845
9110,6629,Responsiveness,7261
9111,6629,Responsiveness,6278
9112,6635,CloseFrds,7585
9113,6635,CloseFrds,1051
9114,6635,CloseFrds,6319
9115,6635,CloseFrds,3815
9116,6635,NegEmoSupp,7585
9117,6635,NegEmoSupp,1051
9118,6635,NegEmoSupp,6319
9119,6635,NegEmoSupp,3815
9120,6635,Responsiveness,7585
9121,6635,Responsiveness,1051
9122,6635,Responsiveness,3622
9123,6635,Responsiveness,6319
9124,6635,Responsiveness,3815
9125,6635,Responsiveness,5476
9126,6645,CloseFrds,3574
9127,6645,CloseFrds,2348
9128,6645,CloseFrds,2856
9129,6645,CloseFrds,6892
9130,6645,CloseFrds,4376
9131,6645,CloseFrds,5439
9132,6645,NegEmoSupp,3574
9133,6645,NegEmoSupp,5439
9134,6645,Responsiveness,3574
9135,6645,Responsiveness,2348
9136,6645,Responsiveness,6892
9137,6645,Responsiveness,5439
9138,6653,CloseFrds,4477
9139,6653,CloseFrds,6515
9140,6653,CloseFrds,7530
9141,6653,NegEmoSupp,7530
9142,6653,NegEmoSupp,2867
9143,6653,Responsiveness,4477
9144,6653,Responsiveness,6515
9145,6653,Responsiveness,7530
9146,6653,Responsiveness,2867
9147,6659,CloseFrds,3122
9148,6659,CloseFrds,2908
9149,6659,CloseFrds,1162
9150,6659,NegEmoSupp,3122
9151,6659,NegEmoSupp,6280
9152,6659,NegEmoSupp,5468
9153,6659,NegEmoSupp,2908
9154,6659,NegEmoSupp,2470
9155,6659,NegEmoSupp,4971
9156,6659,Responsiveness,3122
9157,6659,Responsiveness,2908
9158,6659,Responsiveness,5493
9159,6659,Responsiveness,3816
9160,6659,Responsiveness,7086
9161,6666,CloseFrds,4457
9162,6666,CloseFrds,1520
9163,6666,CloseFrds,8253
9164,6666,CloseFrds,7344
9165,6666,CloseFrds,3671
9166,6666,CloseFrds,4035
9167,6666,NegEmoSupp,4457
9168,6666,NegEmoSupp,5823
9169,6666,NegEmoSupp,8253
9170,6666,NegEmoSupp,4035
9171,6666,NegEmoSupp,6125
9172,6666,Responsiveness,4457
9173,6666,Responsiveness,5823
9174,6666,Responsiveness,8253
9175,6666,Responsiveness,3671
9176,6666,Responsiveness,4035
9177,6666,Responsiveness,6125
9178,6679,CloseFrds,7877
9179,6679,CloseFrds,1292
9180,6679,CloseFrds,3138
9181,6679,CloseFrds,3287
9182,6679,CloseFrds,3387
9183,6679,NegEmoSupp,7877
9184,6679,NegEmoSupp,1292
9185,6679,NegEmoSupp,1027
9186,6679,NegEmoSupp,3138
9187,6679,NegEmoSupp,3387
9188,6679,Responsiveness,7877
9189,6679,Responsiveness,1292
9190,6679,Responsiveness,1027
9191,6679,Responsiveness,3138
9192,6679,Responsiveness,3387
9193,6679,Responsiveness,5702
9194,6681,CloseFrds,6370
9195,6681,CloseFrds,4274
9196,6687,CloseFrds,3557
9197,6687,CloseFrds,1892
9198,6687,Responsiveness,3557
9199,6687,Responsiveness,6542
9200,6687,Responsiveness,1892
9201,6689,CloseFrds,5059
9202,6689,CloseFrds,4216
9203,6689,CloseFrds,5541
9204,6689,CloseFrds,5138
9205,6689,CloseFrds,6540
9206,6689,CloseFrds,7706
9207,6689,NegEmoSupp,5059
9208,6689,NegEmoSupp,4216
9209,6689,NegEmoSupp,5541
9210,6689,NegEmoSupp,5138
9211,6689,NegEmoSupp,6540
9212,6689,NegEmoSupp,7706
9213,6689,Responsiveness,5059
9214,6689,Responsiveness,4216
9215,6689,Responsiveness,6975
9216,6689,Responsiveness,5138
9217,6689,Responsiveness,6446
9218,6689,Responsiveness,7706
9219,6691,CloseFrds,6101
9220,6691,NegEmoSupp,4063
9221,6691,Responsiveness,2101
9222,6700,CloseFrds,5480
9223,6700,CloseFrds,1796
9224,6700,CloseFrds,5442
9225,6700,CloseFrds,2231
9226,6700,CloseFrds,2119
9227,6700,CloseFrds,6197
9228,6700,NegEmoSupp,5480
9229,6700,NegEmoSupp,1796
9230,6700,NegEmoSupp,5442
9231,6700,NegEmoSupp,2231
9232,6700,NegEmoSupp,2119
9233,6700,NegEmoSupp,6197
9234,6700,Responsiveness,5480
9235,6700,Responsiveness,1796
9236,6700,Responsiveness,5442
9237,6700,Responsiveness,2231
9238,6700,Responsiveness,2119
9239,6700,Responsiveness,6197
9240,6701,CloseFrds,5448
9241,6701,CloseFrds,5352
9242,6701,CloseFrds,7440
9243,6701,NegEmoSupp,5448
9244,6701,NegEmoSupp,7440
9245,6701,Responsiveness,5448
9246,6708,CloseFrds,6435
9247,6708,CloseFrds,2888
9248,6708,CloseFrds,1192
9249,6708,CloseFrds,4418
9250,6708,NegEmoSupp,6435
9251,6708,NegEmoSupp,1192
9252,6708,Responsiveness,6435
9253,6708,Responsiveness,2888
9254,6708,Responsiveness,4418
9255,6708,Responsiveness,4805
9256,6708,Responsiveness,6639
9257,6712,CloseFrds,1036
9258,6728,CloseFrds,4507
9259,6728,CloseFrds,1539
9260,6728,NegEmoSupp,4507
9261,6728,NegEmoSupp,1539
9262,6728,Responsiveness,4507
9263,6728,Responsiveness,1539
9264,6728,Responsiveness,5819
9265,6728,Responsiveness,7123
9266,6728,Responsiveness,5494
9267,6728,Responsiveness,4950
9268,6747,CloseFrds,2299
9269,6747,CloseFrds,3466
9270,6747,CloseFrds,4579
9271,6747,CloseFrds,2624
9272,6747,CloseFrds,7935
9273,6747,CloseFrds,2505
9274,6747,NegEmoSupp,2299
9275,6747,NegEmoSupp,3466
9276,6747,NegEmoSupp,4579
9277,6747,NegEmoSupp,2624
9278,6747,NegEmoSupp,7935
9279,6747,NegEmoSupp,2728
9280,6747,Responsiveness,2299
9281,6747,Responsiveness,3466
9282,6747,Responsiveness,4579
9283,6747,Responsiveness,2624
9284,6747,Responsiveness,7935
9285,6747,Responsiveness,2728
9286,6750,CloseFrds,4497
9287,6750,CloseFrds,1274
9288,6750,CloseFrds,7060
9289,6750,CloseFrds,2897
9290,6750,CloseFrds,7558
9291,6750,CloseFrds,6424
9292,6750,NegEmoSupp,4497
9293,6750,NegEmoSupp,1274
9294,6750,NegEmoSupp,2897
9295,6750,Responsiveness,4497
9296,6750,Responsiveness,1274
9297,6750,Responsiveness,7060
9298,6750,Responsiveness,2897
9299,6750,Responsiveness,7558
9300,6750,Responsiveness,6424
9301,6769,CloseFrds,5049
9302,6769,CloseFrds,1750
9303,6769,Responsiveness,3217
9304,6769,Responsiveness,2944
9305,6782,CloseFrds,5602
9306,6782,CloseFrds,7649
9307,6782,NegEmoSupp,5602
9308,6782,NegEmoSupp,7649
9309,6782,Responsiveness,5602
9310,6782,Responsiveness,7649
9311,6783,CloseFrds,6949
9312,6783,CloseFrds,4740
9313,6783,CloseFrds,8156
9314,6783,CloseFrds,3778
9315,6783,CloseFrds,2060
9316,6783,CloseFrds,1812
9317,6783,NegEmoSupp,6949
9318,6783,NegEmoSupp,4740
9319,6783,NegEmoSupp,3778
9320,6783,Responsiveness,6949
9321,6783,Responsiveness,4740
9322,6783,Responsiveness,5427
9323,6783,Responsiveness,8156
9324,6783,Responsiveness,3778
9325,6783,Responsiveness,5937
9326,6787,CloseFrds,1852
9327,6787,NegEmoSupp,1852
9328,6787,NegEmoSupp,7988
9329,6787,Responsiveness,1852
9330,6787,Responsiveness,6358
9331,6787,Responsiveness,3969
9332,6787,Responsiveness,7988
9333,6787,Responsiveness,6852
9334,6787,Responsiveness,6839
9335,6794,CloseFrds,7286
9336,6794,CloseFrds,5375
9337,6794,CloseFrds,5854
9338,6794,CloseFrds,7450
9339,6794,CloseFrds,1308
9340,6794,CloseFrds,2000
9341,6794,NegEmoSupp,5375
9342,6794,NegEmoSupp,7450
9343,6794,NegEmoSupp,1308
9344,6794,NegEmoSupp,2000
9345,6794,Responsiveness,5375
9346,6794,Responsiveness,1308
9347,6794,Responsiveness,1540
9348,6794,Responsiveness,7790
9349,6802,CloseFrds,2078
9350,6802,CloseFrds,2879
9351,6802,CloseFrds,4685
9352,6802,CloseFrds,7738
9353,6802,CloseFrds,5867
9354,6802,CloseFrds,7721
9355,6802,NegEmoSupp,2078
9356,6802,NegEmoSupp,2879
9357,6802,NegEmoSupp,4685
9358,6802,NegEmoSupp,7738
9359,6802,NegEmoSupp,5867
9360,6802,NegEmoSupp,7721
9361,6802,Responsiveness,2078
9362,6802,Responsiveness,2879
9363,6802,Responsiveness,4685
9364,6802,Responsiveness,7738
9365,6802,Responsiveness,5867
9366,6802,Responsiveness,7721
9367,6816,CloseFrds,6690
9368,6816,CloseFrds,5266
9369,6816,CloseFrds,3840
9370,6816,NegEmoSupp,6690
9371,6816,NegEmoSupp,5266
9372,6816,NegEmoSupp,3840
9373,6816,Responsiveness,6690
9374,6816,Responsiveness,5266
9375,6816,Responsiveness,3840
9376,6816,Responsiveness,4728
9377,6816,Responsiveness,7723
9378,6816,Responsiveness,2156
9379,6836,CloseFrds,1668
9380,6836,CloseFrds,3060
9381,6836,CloseFrds,7939
9382,6836,CloseFrds,6158
9383,6836,CloseFrds,1647
9384,6836,NegEmoSupp,1668
9385,6836,NegEmoSupp,3060
9386,6836,NegEmoSupp,7939
9387,6836,Responsiveness,1668
9388,6836,Responsiveness,3060
9389,6836,Responsiveness,7939
9390,6836,Responsiveness,6158
9391,6836,Responsiveness,1647
9392,6838,CloseFrds,6646
9393,6838,CloseFrds,3171
9394,6838,NegEmoSupp,6646
9395,6838,NegEmoSupp,3171
9396,6838,NegEmoSupp,7442
9397,6838,Responsiveness,6646
9398,6838,Responsiveness,1773
9399,6838,Responsiveness,3171
9400,6838,Responsiveness,7761
9401,6838,Responsiveness,5315
9402,6838,Responsiveness,7442
9403,6841,CloseFrds,7565
9404,6841,CloseFrds,6661
9405,6841,CloseFrds,8113
9406,6841,CloseFrds,7107
9407,6841,CloseFrds,2460
9408,6841,NegEmoSupp,7565
9409,6841,Responsiveness,7565
9410,6841,Responsiveness,6661
9411,6841,Responsiveness,8113
9412,6841,Responsiveness,7107
9413,6841,Responsiveness,2460
9414,6841,Responsiveness,1733
9415,6863,CloseFrds,6874
9416,6863,NegEmoSupp,7322
9417,6863,Responsiveness,4492
9418,6863,Responsiveness,7322
9419,6863,Responsiveness,5535
9420,6865,CloseFrds,1539
9421,6865,CloseFrds,2750
9422,6865,CloseFrds,5480
9423,6865,CloseFrds,2166
9424,6865,CloseFrds,4392
9425,6865,CloseFrds,2512
9426,6865,NegEmoSupp,1539
9427,6865,NegEmoSupp,5480
9428,6865,NegEmoSupp,4858
9429,6865,NegEmoSupp,2512
9430,6865,Responsiveness,1539
9431,6865,Responsiveness,5480
9432,6865,Responsiveness,4858
9433,6865,Responsiveness,2512
9434,6869,CloseFrds,7010
9435,6869,CloseFrds,3879
9436,6869,CloseFrds,2173
9437,6869,CloseFrds,7964
9438,6869,CloseFrds,6567
9439,6869,CloseFrds,3253
9440,6869,NegEmoSupp,7010
9441,6869,NegEmoSupp,7964
9442,6869,NegEmoSupp,6567
9443,6869,Responsiveness,7010
9444,6869,Responsiveness,2173
9445,6869,Responsiveness,7964
9446,6874,CloseFrds,2434
9447,6874,CloseFrds,6863
9448,6874,CloseFrds,6857
9449,6874,CloseFrds,4221
9450,6874,CloseFrds,3029
9451,6874,CloseFrds,6112
9452,6874,NegEmoSupp,2434
9453,6874,NegEmoSupp,6863
9454,6874,NegEmoSupp,4221
9455,6874,NegEmoSupp,7322
9456,6874,NegEmoSupp,3029
9457,6874,NegEmoSupp,8111
9458,6874,Responsiveness,6863
9459,6874,Responsiveness,4221
9460,6874,Responsiveness,7322
9461,6874,Responsiveness,1087
9462,6874,Responsiveness,6112
9463,6874,Responsiveness,8111
9464,6875,CloseFrds,7121
9465,6875,CloseFrds,2718
9466,6875,CloseFrds,3237
9467,6875,CloseFrds,6986
9468,6875,CloseFrds,3740
9469,6875,CloseFrds,2611
9470,6875,NegEmoSupp,7121
9471,6875,NegEmoSupp,3237
9472,6875,NegEmoSupp,6986
9473,6875,NegEmoSupp,3740
9474,6875,Responsiveness,7121
9475,6875,Responsiveness,3237
9476,6875,Responsiveness,6986
9477,6875,Responsiveness,3740
9478,6914,CloseFrds,7382
9479,6914,CloseFrds,7807
9480,6914,CloseFrds,5799
9481,6914,CloseFrds,6009
9482,6914,CloseFrds,2929
9483,6914,NegEmoSupp,5799
9484,6914,NegEmoSupp,2929
9485,6914,Responsiveness,5799
9486,6914,Responsiveness,7933
9487,6914,Responsiveness,6009
9488,6914,Responsiveness,2667
9489,6914,Responsiveness,2929
9490,6927,CloseFrds,7610
9491,6927,CloseFrds,1828
9492,6927,NegEmoSupp,7610
9493,6927,Responsiveness,3749
9494,6927,Responsiveness,7610
9495,6927,Responsiveness,3622
9496,6930,CloseFrds,2278
9497,6930,CloseFrds,7482
9498,6930,CloseFrds,1208
9499,6930,CloseFrds,1080
9500,6930,NegEmoSupp,2278
9501,6930,NegEmoSupp,6438
9502,6930,NegEmoSupp,2725
9503,6930,NegEmoSupp,2223
9504,6930,NegEmoSupp,7707
9505,6930,NegEmoSupp,4661
9506,6930,Responsiveness,2278
9507,6930,Responsiveness,6438
9508,6930,Responsiveness,2725
9509,6930,Responsiveness,2223
9510,6930,Responsiveness,7707
9511,6930,Responsiveness,4661
9512,6931,CloseFrds,4471
9513,6931,CloseFrds,3617
9514,6931,CloseFrds,4547
9515,6931,CloseFrds,6077
9516,6931,CloseFrds,4757
9517,6931,CloseFrds,2203
9518,6931,NegEmoSupp,4471
9519,6931,NegEmoSupp,3617
9520,6931,NegEmoSupp,4547
9521,6931,NegEmoSupp,6077
9522,6931,NegEmoSupp,2203
9523,6931,Responsiveness,1089
9524,6931,Responsiveness,4471
9525,6931,Responsiveness,3617
9526,6931,Responsiveness,4547
9527,6931,Responsiveness,3325
9528,6933,CloseFrds,3562
9529,6933,CloseFrds,4734
9530,6933,CloseFrds,6049
9531,6933,CloseFrds,2921
9532,6933,NegEmoSupp,3562
9533,6933,NegEmoSupp,5541
9534,6933,NegEmoSupp,4734
9535,6933,NegEmoSupp,6049
9536,6933,NegEmoSupp,3888
9537,6933,NegEmoSupp,1547
9538,6933,Responsiveness,3953
9539,6933,Responsiveness,5541
9540,6933,Responsiveness,4734
9541,6941,CloseFrds,7801
9542,6941,CloseFrds,1762
9543,6941,CloseFrds,1395
9544,6941,CloseFrds,1545
9545,6941,CloseFrds,2106
9546,6941,CloseFrds,5127
9547,6941,NegEmoSupp,7801
9548,6941,NegEmoSupp,1762
